id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
132,TBK0013,Katawak,-,Pohon Tua,icon/mature_tree.svg,Not Defined,108,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.3021634,101.0344596,294.7669487,3,Belum,Belum,Belum,Abandri,12/11/2020 0:00,200000,26415.58435,-,-,media/1.132.jpg,media/2.132.jpg,media/3.132.jpg,media/4.132.jpg,adopsipohonriau/132
133,TBK0017,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,70,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.2997918,101.0332291,434.6770686,3,Belum,Belum,Belum,Eka Saputra,12/11/2020 0:00,200000,6806.947553,-,-,media/1.133.jpg,media/2.133.jpg,media/3.133.jpg,media/4.133.jpg,adopsipohonriau/133
134,TBK0019,Seminai,Madhuca utilis,Pohon Tua,icon/mature_tree.svg,Endangered,88,40,Hutan Adat Imbo Bukik Kojan,-,-,-0.2998107,101.0332366,430.2861337,3,Belum,Belum,Belum,Bayu,12/11/2020 0:00,200000,6931.192881,-,-,media/1.134.jpg,media/2.134.jpg,media/3.134.jpg,media/4.134.jpg,adopsipohonriau/134
135,TBK0021,Seminai,Madhuca utilis,Pohon Tua,icon/mature_tree.svg,Endangered,94,15,Hutan Adat Imbo Bukik Kojan,-,-,-0.2998279,101.0327986,420.6580439,3,Belum,Belum,Belum,Firga,12/11/2020 0:00,200000,20062.66245,-,-,media/1.135.jpg,media/2.135.jpg,media/3.135.jpg,media/4.135.jpg,adopsipohonriau/135
136,TBK0023,Seminai,Madhuca utilis,Pohon Tua,icon/mature_tree.svg,Endangered,106,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.2999957,101.0325416,352.2461653,3,Belum,Belum,Belum,Roni,12/11/2020 0:00,200000,9682.231791,-,-,media/1.136.jpg,media/2.136.jpg,media/3.136.jpg,media/4.136.jpg,adopsipohonriau/136
136,TBK0023,Seminai,Madhuca utilis,Pohon Tua,icon/mature_tree.svg,Endangered,106,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.2999957,101.0325416,352.2461653,3,Belum,Belum,Belum,Roni,12/11/2020 0:00,200000,9682.231791,-,-,media/1.136.jpg,media/2.136.jpg,media/3.136.jpg,media/4.136.jpg,adopsipohonriau/136
138,TBK0027,Bikang,-,Pohon Tua,icon/mature_tree.svg,Not Defined,103,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.2990982,101.0322886,465.4929138,3,Belum,Belum,Belum,Bayu,12/11/2020 0:00,200000,21057.04937,-,-,media/1.138.jpg,media/2.138.jpg,media/3.138.jpg,media/4.138.jpg,adopsipohonriau/138
139,TBK0029,Katawak,-,Pohon Tua,icon/mature_tree.svg,Not Defined,114,40,Hutan Adat Imbo Bukik Kojan,-,-,-0.2992025,101.0320238,445.5246877,3,Belum,Belum,Belum,Roni,4/29/2021 0:00,200000,11276.0318,-,-,media/1.139.jpg,media/2.139.jpg,media/3.139.jpg,media/4.139.jpg,adopsipohonriau/139
140,TBK0033,Lalan,Santiria laevigata,Pohon Tua,icon/mature_tree.svg,Least Concern,66,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.2987293,101.032288,485.727701,3,Belum,Belum,Belum,Firga,12/11/2020 0:00,200000,8120.01509,-,-,media/1.140.jpg,media/2.140.jpg,media/3.140.jpg,media/4.140.jpg,adopsipohonriau/140
141,TBK0035,Tangur,Calophyllum soulattri,Pohon Tua,icon/mature_tree.svg,Least Concern,84,40,Hutan Adat Imbo Bukik Kojan,-,-,-0.2987072,101.0321078,448.4991207,3,Belum,Belum,Belum,Majid,12/11/2020 0:00,200000,6183.868428,-,-,media/1.141.jpg,media/2.141.jpg,media/3.141.jpg,media/4.141.jpg,adopsipohonriau/141
142,TBK0037,Meranti Bunga,Shorea parvifolia,Pohon Tua,icon/mature_tree.svg,Least Concern,89,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.2985045,101.0321748,477.02017,3,Belum,Belum,Belum,Eka Saputra,12/11/2020 0:00,200000,8042.654063,-,-,media/1.142.jpg,media/2.142.jpg,media/3.142.jpg,media/4.142.jpg,adopsipohonriau/142
143,TBK0039,Seminai,Madhuca utilis,Pohon Tua,icon/mature_tree.svg,Endangered,114,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.2989824,101.0320017,468.1233092,3,Belum,Belum,Belum,Firga,12/11/2020 0:00,200000,11053.59283,-,-,media/1.143.jpg,media/2.143.jpg,media/3.143.jpg,media/4.143.jpg,adopsipohonriau/143
144,TBK0041,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,80,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.2990783,101.0322271,484.539074,3,Belum,Belum,Belum,Majid,12/11/2020 0:00,200000,14609.81837,-,-,media/1.144.jpg,media/2.144.jpg,media/3.144.jpg,media/4.144.jpg,adopsipohonriau/144
145,TBK0043,Karunduang Pogam,Dacryodes rostrata,Pohon Tua,icon/mature_tree.svg,Least Concern,100,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.299074,101.0320028,462.2946939,3,Belum,Belum,Belum,Bayu,12/11/2020 0:00,200000,5646.176345,-,-,media/1.145.jpg,media/2.145.jpg,media/3.145.jpg,media/4.145.jpg,adopsipohonriau/145
146,TBK0045,Pulai,Alstonia scholaris,Pohon Tua,icon/mature_tree.svg,Least Concern,81,40,Hutan Adat Imbo Bukik Kojan,-,-,-0.2990763,101.0319105,512.2702937,3,Belum,Belum,Belum,Roni,12/11/2020 0:00,200000,6700.21402,-,-,media/1.146.jpg,media/2.146.jpg,media/3.146.jpg,media/4.146.jpg,adopsipohonriau/146
147,TBK0047,Seminai,Madhuca utilis,Pohon Tua,icon/mature_tree.svg,Endangered,72,15,Hutan Adat Imbo Bukik Kojan,-,-,-0.2988366,101.03173,447.8415466,3,Belum,Belum,Belum,Eka Saputra,12/11/2020 0:00,200000,16040.42244,-,-,media/1.147.jpg,media/2.147.jpg,media/3.147.jpg,media/4.147.jpg,adopsipohonriau/147
148,TBK0049,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,94,40,Hutan Adat Imbo Bukik Kojan,-,-,-0.2994553,101.0320008,410.358809,3,Belum,Belum,Belum,Bayu,12/11/2020 0:00,200000,4218.596143,-,-,media/1.148.jpg,media/2.148.jpg,media/3.148.jpg,media/4.148.jpg,adopsipohonriau/148
149,TBK0001,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,105,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.2999562,101.0376337,119.6,3,Belum,Belum,Belum,Abandri,12/11/2020 0:00,200000,16343.46446,-,-,media/1.149.jpg,media/2.149.jpg,media/3.149.jpg,media/4.149.jpg,adopsipohonriau/149
150,TBK0002,Meranti Kulit Buaya,Shorea uliginosa,Pohon Tua,icon/mature_tree.svg,Vulnerable,80,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.3000393,101.0369973,282.5,3,Belum,Belum,Belum,Roni,12/11/2020 0:00,200000,21952.05011,-,-,media/1.150.jpg,media/2.150.jpg,media/3.150.jpg,media/4.150.jpg,adopsipohonriau/150
151,TBK0003,Bumbuang,Pertusadina sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,54,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.3012542,101.0360558,325.7,3,Belum,Belum,Belum,Firga,12/11/2020 0:00,200000,45969.43978,-,-,media/1.151.jpg,media/2.151.jpg,media/3.151.jpg,media/4.151.jpg,adopsipohonriau/151
152,TBK0004,Karunduang Pogam,Dacryodes rostrata,Pohon Tua,icon/mature_tree.svg,Least Concern,76,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.3017531,101.0360479,326,3,Belum,Belum,Belum,Rony,12/11/2020 0:00,200000,8549.719691,-,-,media/1.152.jpg,media/2.152.jpg,media/3.152.jpg,media/4.152.jpg,adopsipohonriau/152
153,TBK0005,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,74,15,Hutan Adat Imbo Bukik Kojan,-,-,-0.3018274,101.0360039,328.2,2,Belum,Belum,Belum,Eka Saputra,12/11/2020 0:00,200000,5046.068667,-,-,media/1.153.jpg,media/2.153.jpg,media/3.153.jpg,media/4.153.jpg,adopsipohonriau/153
154,TBK0006,Aro,Ficus sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,65,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.3016577,101.0355286,317.3,2,Belum,Belum,Belum,Majid,12/11/2020 0:00,200000,67506.92905,-,-,media/1.154.jpg,media/2.154.jpg,media/3.154.jpg,media/4.154.jpg,adopsipohonriau/154
155,TBK0007,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,96,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.3017302,101.0357038,317.3,3,Belum,Belum,Belum,Abandri,12/11/2020 0:00,200000,9919.878491,-,-,media/1.155.jpg,media/2.155.jpg,media/3.155.jpg,media/4.155.jpg,adopsipohonriau/155
156,TBK0008,Modang Pew,Litsea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,75,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.3018564,101.0356006,321,2,Belum,Belum,Belum,Majid,12/11/2020 0:00,200000,16433.93663,-,-,media/1.156.jpg,media/2.156.jpg,media/3.156.jpg,media/4.156.jpg,adopsipohonriau/156
157,TBK0009,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,79,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.3018698,101.0354744,321.2,2,Belum,Belum,Belum,Abandri,12/11/2020 0:00,200000,7935.416537,-,-,media/1.157.jpg,media/2.157.jpg,media/3.157.jpg,media/4.157.jpg,adopsipohonriau/157
158,TBK0010,Bumbuang,Pertusadina sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,65,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.3020458,101.0356389,321.5,2,Belum,Belum,Belum,Bayu,12/11/2020 0:00,200000,19441.29971,-,-,media/1.158.jpg,media/2.158.jpg,media/3.158.jpg,media/4.158.jpg,adopsipohonriau/158
159,TBK0011,Meranti Ambai,Shorea acuminata,Pohon Tua,icon/mature_tree.svg,Least Concern,61,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.3018547,101.0352959,321.7,2,Belum,Belum,Belum,Firga,12/11/2020 0:00,200000,6005.807403,-,-,media/1.159.jpg,media/2.159.jpg,media/3.159.jpg,media/4.159.jpg,adopsipohonriau/159
160,TBK0012,Meranti Sabuik,Pimelodendron griffithianum,Pohon Tua,icon/mature_tree.svg,Not Defined,56,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.3022008,101.0347865,308,2,Belum,Belum,Belum,Roni,12/11/2020 0:00,200000,36385.06701,-,-,media/1.160.jpg,media/2.160.jpg,media/3.160.jpg,media/4.160.jpg,adopsipohonriau/160
161,TBK0014,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,76,15,Hutan Adat Imbo Bukik Kojan,-,-,-0.3015217,101.0345897,337.5,2,Belum,Belum,Belum,Eka Saputra,12/11/2020 0:00,200000,7740.523089,-,-,media/1.161.jpg,media/2.161.jpg,media/3.161.jpg,media/4.161.jpg,adopsipohonriau/161
162,TBK0015,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,86,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.3013165,101.0345613,337.6,2,Belum,Belum,Belum,Abandri,12/11/2020 0:00,200000,15481.03439,-,-,media/1.162.jpg,media/2.162.jpg,media/3.162.jpg,media/4.162.jpg,adopsipohonriau/162
163,TBK0016,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,83,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.3008824,101.033416,393.2,2,Belum,Belum,Belum,Firga,12/11/2020 0:00,200000,6641.846464,-,-,media/1.163.jpg,media/2.163.jpg,media/3.163.jpg,media/4.163.jpg,adopsipohonriau/163
164,TBK0018,Meranti Kulit Buaya,Shorea uliginosa,Pohon Tua,icon/mature_tree.svg,Vulnerable,90,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.299856,101.0329949,409.8,2,Belum,Belum,Belum,Bayu,12/11/2020 0:00,200000,10989.92001,-,-,media/1.164.jpg,media/2.164.jpg,media/3.164.jpg,media/4.164.jpg,adopsipohonriau/164
165,TBK0020,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,121,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.2998123,101.0329396,411.3,2,Belum,Belum,Belum,Eka Saputra,12/11/2020 0:00,200000,8659.037423,-,-,media/1.165.jpg,media/2.165.jpg,media/3.165.jpg,media/4.165.jpg,adopsipohonriau/165
166,TBK0022,Meranti Sabuik,Pimelodendron griffithianum,Pohon Tua,icon/mature_tree.svg,Not Defined,58,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.2995898,101.0324733,411.1,2,Belum,Belum,Belum,Majid,12/11/2020 0:00,200000,20046.47772,-,-,media/1.166.jpg,media/2.166.jpg,media/3.166.jpg,media/4.166.jpg,adopsipohonriau/166
167,TBK0024,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,82,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.2991751,101.0324705,433.2,2,Belum,Belum,Belum,Abandri,12/11/2020 0:00,200000,7488.55475,-,-,media/1.167.jpg,media/2.167.jpg,media/3.167.jpg,media/4.167.jpg,adopsipohonriau/167
168,TBK0026,Meranti Kulit Buaya,Shorea uliginosa,Pohon Tua,icon/mature_tree.svg,Vulnerable,79,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2992387,101.0325208,428.8,2,Belum,Belum,Belum,Bayu,12/11/2020 0:00,200000,14185.12278,-,-,media/1.168.jpg,media/2.168.jpg,media/3.168.jpg,media/4.168.jpg,adopsipohonriau/168
169,TBK0028,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,57,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.2990618,101.0322631,425.3,2,Belum,Belum,Belum,Firga,12/11/2020 0:00,200000,25048.47998,-,-,media/1.169.jpg,media/2.169.jpg,media/3.169.jpg,media/4.169.jpg,adopsipohonriau/169
170,TBK0030,Meranti Kulit Buaya,Shorea uliginosa,Pohon Tua,icon/mature_tree.svg,Vulnerable,78,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2987825,101.0322703,425.4,2,Belum,Belum,Belum,Roni,12/11/2020 0:00,200000,22998.63581,-,-,media/1.170.jpg,media/2.170.jpg,media/3.170.jpg,media/4.170.jpg,adopsipohonriau/170
171,TBK0031,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,103,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.2987659,101.0323094,425.4,2,Belum,Belum,Belum,Abandri,12/11/2020 0:00,200000,6818.590371,-,-,media/1.171.jpg,media/2.171.jpg,media/3.171.jpg,media/4.171.jpg,adopsipohonriau/171
172,TBK0032,Meranti Ambai,Shorea acuminata,Pohon Tua,icon/mature_tree.svg,Least Concern,79,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.2988533,101.031957,381.1,2,Belum,Belum,Belum,Bayu,12/11/2020 0:00,200000,8381.357671,-,-,media/1.172.jpg,media/2.172.jpg,media/3.172.jpg,media/4.172.jpg,adopsipohonriau/172
173,TBK0034,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,65,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2987572,101.0321517,381,2,Belum,Belum,Belum,Eka Saputra,12/11/2020 0:00,200000,8146.583195,-,-,media/1.173.jpg,media/2.173.jpg,media/3.173.jpg,media/4.173.jpg,adopsipohonriau/173
174,TBK0036,Meranti Sabuik,Pimelodendron griffithianum,Pohon Tua,icon/mature_tree.svg,Not Defined,71,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.298883,101.0319992,380.8,2,Belum,Belum,Belum,Majid,12/11/2020 0:00,200000,24731.17605,-,-,media/1.174.jpg,media/2.174.jpg,media/3.174.jpg,media/4.174.jpg,adopsipohonriau/174
175,TBK0038,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,97,40,Hutan Adat Imbo Bukik Kojan,-,-,-0.2987633,101.0316151,440.2,2,Belum,Belum,Belum,Abandri,12/11/2020 0:00,200000,24050.24079,-,-,media/1.175.jpg,media/2.175.jpg,media/3.175.jpg,media/4.175.jpg,adopsipohonriau/175
872,TBK0040,Meranti Ambai,Shorea acuminata,Pohon Tua,icon/mature_tree.svg,Least Concern,63,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.298854,101.0313925,436.7,2,Belum,Belum,Belum,Roni,12/11/2020 0:00,200000,13585.21699,-,-,media/1.872.jpg,media/2.872.jpg,media/3.872.jpg,media/4.872.jpg,adopsipohonriau/872
873,TBK0042,Meranti Ambai,Shorea acuminata,Pohon Tua,icon/mature_tree.svg,Least Concern,63,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2988849,101.0314103,436.8,2,Belum,Belum,Belum,Firga,12/11/2020 0:00,200000,7301.57306,-,-,media/1.873.jpg,media/2.873.jpg,media/3.873.jpg,media/4.873.jpg,adopsipohonriau/873
874,TBK0044,Meranti Gombuang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,95,40,Hutan Adat Imbo Bukik Kojan,-,-,-0.2990881,101.0312643,480.9,2,Belum,Belum,Belum,Bayu,12/11/2020 0:00,200000,4253.025759,-,-,media/1.874.jpg,media/2.874.jpg,media/3.874.jpg,media/4.874.jpg,adopsipohonriau/874
875,TBK0046,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,63,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.2990249,101.031522,480.8,2,Belum,Belum,Belum,Eka Saputra,12/11/2020 0:00,200000,12671.58166,-,-,media/1.875.jpg,media/2.875.jpg,media/3.875.jpg,media/4.875.jpg,adopsipohonriau/875
876,TBK0048,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,79,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2992625,101.0316404,443,2,Belum,Belum,Belum,Majid,12/11/2020 0:00,200000,14753.24053,-,-,media/1.876.jpg,media/2.876.jpg,media/3.876.jpg,media/4.876.jpg,adopsipohonriau/876
877,TBK0050,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,92,35,Hutan Adat Imbo Bukik Kojan,-,-,-0.2991045,101.0318903,443.1,2,Belum,Belum,Belum,Firga,12/11/2020 0:00,200000,19829.72311,-,-,media/1.877.jpg,media/2.877.jpg,media/3.877.jpg,media/4.877.jpg,adopsipohonriau/877
878,TBK0051,Bumbuang,Pertusadina sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,94,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.2991545,101.0320999,428.8466978,2,Belum,Belum,Belum,Joni,4/29/2021 0:00,200000,16263.44716,-,-,media/1.878.jpg,media/2.878.jpg,media/3.878.jpg,media/4.878.jpg,adopsipohonriau/878
879,TBK0052,Ntanguahg,Calophyllum soulattri,Pohon Tua,icon/mature_tree.svg,Least Concern,64,15,Hutan Adat Imbo Bukik Kojan,-,-,-0.2989827,101.0310714,487.117975,2,Belum,Belum,Belum,Joni,4/29/2021 0:00,200000,3644.116882,-,-,media/1.879.jpg,media/2.879.jpg,media/3.879.jpg,media/4.879.jpg,adopsipohonriau/879
880,TBK0151,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,64,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.2993149,101.0308418,474.4047349,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,5245.080089,-,-,media/1.880.jpg,media/2.880.jpg,media/3.880.jpg,media/4.880.jpg,adopsipohonriau/880
881,TBK0152,Tangur,Calophyllum soulattri,Pohon Tua,icon/mature_tree.svg,Least Concern,65,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2992502,101.0308796,486.3827655,2,Belum,Belum,Belum,Firga,4/29/2021 0:00,200000,5817.898243,-,-,media/1.881.jpg,media/2.881.jpg,media/3.881.jpg,media/4.881.jpg,adopsipohonriau/881
882,TBK0153,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,84,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.2993395,101.0306441,478.5099604,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,8920.978786,-,-,media/1.882.jpg,media/2.882.jpg,media/3.882.jpg,media/4.882.jpg,adopsipohonriau/882
883,TBK0154,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,79,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.2995269,101.0306007,479.222854,2,Belum,Belum,Belum,Arjun,4/29/2021 0:00,200000,22081.28058,-,-,media/1.883.jpg,media/2.883.jpg,media/3.883.jpg,media/4.883.jpg,adopsipohonriau/883
884,TBK0155,Tangur,Calophyllum soulattri,Pohon Tua,icon/mature_tree.svg,Least Concern,63,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2995395,101.0306551,475.5907786,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,4462.572508,-,-,media/1.884.jpg,media/2.884.jpg,media/3.884.jpg,media/4.884.jpg,adopsipohonriau/884
885,TBK0156,Meranti Batu,Parashorea aptera,Pohon Tua,icon/mature_tree.svg,Critically Endangered,82,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.2994988,101.0310134,481.3054037,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,4456.470954,-,-,media/1.885.jpg,media/2.885.jpg,media/3.885.jpg,media/4.885.jpg,adopsipohonriau/885
886,TBK0157,Karunduang Pogam,Dacryodes rostrata,Pohon Tua,icon/mature_tree.svg,Least Concern,108,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2995284,101.030988,480.066034,2,Belum,Belum,Belum,Firga,4/29/2021 0:00,200000,6445.304476,-,-,media/1.886.jpg,media/2.886.jpg,media/3.886.jpg,media/4.886.jpg,adopsipohonriau/886
887,TBK0158,Meranti Ambai,Shorea acuminata,Pohon Tua,icon/mature_tree.svg,Least Concern,94,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2999005,101.0311968,509.6706736,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,5637.736453,-,-,media/1.887.jpg,media/2.887.jpg,media/3.887.jpg,media/4.887.jpg,adopsipohonriau/887
888,TBK0159,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,90,25,Hutan Adat Imbo Bukik Kojan,-,-,-0.2998968,101.0310591,435.9485101,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,5260.95946,-,-,media/1.888.jpg,media/2.888.jpg,media/3.888.jpg,media/4.888.jpg,adopsipohonriau/888
889,TBK0160,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,73,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.2999423,101.0308529,469.0456558,2,Belum,Belum,Belum,Firga,4/29/2021 0:00,200000,7031.454285,-,-,media/1.889.jpg,media/2.889.jpg,media/3.889.jpg,media/4.889.jpg,adopsipohonriau/889
973,TBK0061,Kasai,Pometia pinnata,Pohon Tua,icon/mature_tree.svg,Least Concern,66,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.3000058,101.0303232,472.4007397,2,Belum,Belum,Belum,Firga,5/1/2021 0:00,200000,11721.93199,-,-,media/1.973.jpg,media/2.973.jpg,media/3.973.jpg,media/4.973.jpg,adopsipohonriau/973
891,TBK0162,Meranti,Shorea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,64,15,Hutan Adat Imbo Bukik Kojan,-,-,-0.2999555,101.0305856,422.2725713,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,5484.163931,-,-,media/1.891.jpg,media/2.891.jpg,media/3.891.jpg,media/4.891.jpg,adopsipohonriau/891
892,TBK0163,Kelat,Syzygium sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,117,15,Hutan Adat Imbo Bukik Kojan,-,-,-0.3002687,101.030656,469.7694718,2,Belum,Belum,Belum,Eka Saputra,4/29/2021 0:00,200000,8865.827111,-,-,media/1.892.jpg,media/2.892.jpg,media/3.892.jpg,media/4.892.jpg,adopsipohonriau/892
893,TBK0164,Kompe,Koompassia malaccensis,Pohon Tua,icon/mature_tree.svg,Least Concern,75,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.3000683,101.0303667,430.4946776,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,16527.9303,-,-,media/1.893.jpg,media/2.893.jpg,media/3.893.jpg,media/4.893.jpg,adopsipohonriau/893
894,TBK0165,Konji Labu,Dialium sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,72,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.3003561,101.0303146,458.3914828,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,11247.83076,-,-,media/1.894.jpg,media/2.894.jpg,media/3.894.jpg,media/4.894.jpg,adopsipohonriau/894
895,TBK0166,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,60,20,Hutan Adat Imbo Bukik Kojan,-,-,-0.3003471,101.0301322,441.5064939,2,Belum,Belum,Belum,Eka Saputra,4/29/2021 0:00,200000,20980.65632,-,-,media/1.895.jpg,media/2.895.jpg,media/3.895.jpg,media/4.895.jpg,adopsipohonriau/895
896,TBK0167,Kelat,Syzygium sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,64,15,Hutan Adat Imbo Bukik Kojan,-,-,-0.3005789,101.0300027,476.0435345,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,8907.742554,-,-,media/1.896.jpg,media/2.896.jpg,media/3.896.jpg,media/4.896.jpg,adopsipohonriau/896
897,TBK0168,Modang Ungge,Litsea sp.,Pohon Tua,icon/mature_tree.svg,Not Defined,140,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.3009294,101.0301208,480.6352971,2,Belum,Belum,Belum,Eka Saputra,4/29/2021 0:00,200000,7333.119536,-,-,media/1.897.jpg,media/2.897.jpg,media/3.897.jpg,media/4.897.jpg,adopsipohonriau/897
898,TBK0169,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,71,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.3007822,101.0303251,455.8451111,2,Belum,Belum,Belum,Firga,4/29/2021 0:00,200000,15959.18715,-,-,media/1.898.jpg,media/2.898.jpg,media/3.898.jpg,media/4.898.jpg,adopsipohonriau/898
899,TBK0170,Meranti Pirang,Shorea leprosula,Pohon Tua,icon/mature_tree.svg,Near Threatened,82,30,Hutan Adat Imbo Bukik Kojan,-,-,-0.3009305,101.0302437,438.0450354,2,Belum,Belum,Belum,Ramlan,4/29/2021 0:00,200000,14613.07834,-,-,media/1.899.jpg,media/2.899.jpg,media/3.899.jpg,media/4.899.jpg,adopsipohonriau/899
